session_id,user_id,content_id,watch_date,watch_duration_minutes,completion_percentage,device_type,quality_level
S079520,U1774,S003,2024-05-04,31,72.7,Smart TV,HD
S079521,U1774,M154,2024-04-07,18,23.3,Desktop,HD
S079522,U1774,M071,2024-05-11,95,93.2,Mobile,SD
S079523,U1775,S003,2024-03-04,31,71.8,Tablet,4K
S079524,U1775,M070,2024-07-28,39,23.1,Smart TV,4K
S079525,U1775,M064,2024-06-07,81,72.4,Mobile,SD
S079526,U1775,M157,2024-06-25,92,90.5,Smart TV,HD
S079527,U1775,S017,2024-07-23,30,80.3,Gaming Console,4K
S079528,U1775,M093,2024-07-22,73,84.9,Smart TV,4K
S079529,U1775,M112,2024-04-13,167,100.0,Smart TV,4K
S079530,U1775,S059,2024-03-07,22,82.0,Mobile,HD
S079531,U1775,M118,2024-08-03,123,100.0,Desktop,HD
S079532,U1775,S040,2024-05-14,31,91.6,Desktop,4K
S079533,U1775,M055,2024-05-02,89,63.3,Mobile,SD
S079534,U1775,M161,2024-03-09,105,100.0,Tablet,4K
S079535,U1775,M145,2024-02-08,141,85.3,Smart TV,HD
S079536,U1775,S034,2024-04-26,23,88.9,Mobile,SD
S079537,U1775,M074,2024-04-24,48,33.0,Tablet,HD
S079538,U1775,M022,2024-07-06,105,71.5,Smart TV,HD
S079539,U1775,M015,2024-05-18,73,41.4,Mobile,SD
S079540,U1775,S031,2024-08-24,59,100.0,Desktop,HD
S079541,U1775,M080,2024-08-01,57,58.5,Mobile,SD
S079542,U1775,S012,2024-03-13,30,88.6,Desktop,HD
S079543,U1775,S079,2024-01-07,39,84.9,Mobile,HD
S079544,U1775,M006,2024-06-17,77,49.0,Smart TV,HD
S079545,U1775,M063,2024-03-04,83,80.2,Smart TV,HD
S079546,U1775,M045,2024-03-30,106,86.2,Tablet,4K
S079547,U1775,M044,2024-06-24,76,57.1,Smart TV,SD
S079548,U1775,M182,2024-06-19,138,76.8,Desktop,4K
S079549,U1775,M075,2024-08-17,125,100.0,Mobile,4K
S079550,U1775,S057,2024-01-30,22,98.2,Smart TV,4K
S079551,U1775,M157,2024-02-16,96,94.9,Smart TV,HD
S079552,U1775,M158,2024-04-03,103,60.3,Smart TV,HD
S079553,U1775,M098,2024-04-09,88,62.2,Smart TV,SD
S079554,U1775,S066,2024-03-12,26,75.0,Mobile,HD
S079555,U1775,S086,2024-05-06,55,96.5,Smart TV,SD
S079556,U1775,M191,2024-05-24,118,85.9,Smart TV,HD
S079557,U1775,M195,2024-06-07,92,91.5,Smart TV,SD
S079558,U1775,M041,2024-01-22,91,78.6,Desktop,4K
S079559,U1776,S052,2024-08-12,36,66.2,Smart TV,HD
S079560,U1776,M048,2024-05-31,98,95.0,Smart TV,4K
S079561,U1776,M159,2024-07-16,79,82.2,Smart TV,4K
S079562,U1776,M110,2024-05-25,109,86.3,Smart TV,HD
S079563,U1776,M198,2024-04-17,36,37.1,Tablet,HD
S079564,U1776,S098,2024-02-03,57,100.0,Smart TV,HD
S079565,U1776,M011,2024-06-17,68,85.1,Desktop,SD
S079566,U1776,M097,2024-03-31,131,100.0,Desktop,HD
S079567,U1776,M164,2024-04-24,86,63.3,Smart TV,HD
S079568,U1776,S069,2024-02-09,48,99.7,Desktop,4K
S079569,U1776,M119,2024-08-11,138,100.0,Mobile,SD
S079570,U1776,M118,2024-03-12,101,82.5,Desktop,SD
S079571,U1776,M034,2024-03-17,151,100.0,Tablet,HD
S079572,U1776,S056,2024-01-11,33,57.1,Smart TV,SD
S079573,U1776,S035,2024-07-10,48,98.9,Smart TV,SD
S079574,U1776,M195,2024-03-24,77,76.3,Desktop,HD
S079575,U1776,M126,2024-05-04,112,100.0,Smart TV,HD
S079576,U1776,M142,2024-04-06,171,100.0,Mobile,HD
S079577,U1776,S062,2024-07-08,33,61.5,Desktop,HD
S079578,U1776,M136,2024-03-18,71,71.6,Desktop,HD
S079579,U1776,S085,2024-03-02,24,93.8,Smart TV,4K
S079580,U1776,M104,2024-07-28,85,78.8,Desktop,HD
S079581,U1776,S059,2024-07-06,27,100.0,Smart TV,SD
S079582,U1776,M016,2024-05-11,95,100.0,Desktop,4K
S079583,U1776,S053,2024-01-07,14,33.6,Tablet,HD
S079584,U1776,M131,2024-01-18,59,33.7,Gaming Console,SD
S079585,U1776,M083,2024-08-19,108,93.7,Desktop,4K
S079586,U1776,S060,2024-05-24,31,77.2,Desktop,4K
S079587,U1777,S082,2024-05-21,39,86.6,Mobile,SD
S079588,U1777,M040,2024-04-17,137,80.1,Tablet,SD
S079589,U1777,S040,2024-08-21,32,94.2,Smart TV,SD
S079590,U1777,M089,2024-01-20,104,97.7,Smart TV,4K
S079591,U1777,S047,2024-04-02,13,23.8,Mobile,HD
S079592,U1777,M064,2024-02-24,113,100.0,Smart TV,HD
S079593,U1777,M193,2024-05-17,31,35.2,Smart TV,4K
S079594,U1777,M172,2024-02-07,97,69.0,Smart TV,HD
S079595,U1777,S066,2024-07-17,27,78.2,Tablet,4K
S079596,U1777,M157,2024-08-20,87,86.0,Smart TV,4K
S079597,U1777,M015,2024-02-19,132,74.8,Smart TV,HD
S079598,U1777,S039,2024-03-16,52,100.0,Mobile,HD
S079599,U1777,M035,2024-07-08,27,24.6,Gaming Console,HD
S079600,U1777,M127,2024-04-22,177,99.3,Desktop,4K
S079601,U1777,M004,2024-03-07,39,26.8,Tablet,HD
S079602,U1777,S056,2024-05-06,53,90.4,Tablet,4K
S079603,U1777,S083,2024-01-02,49,94.1,Mobile,HD
S079604,U1777,M103,2024-02-07,143,92.2,Desktop,HD
S079605,U1777,M193,2024-03-11,43,48.4,Smart TV,SD
S079606,U1777,M179,2024-03-30,175,100.0,Smart TV,HD
S079607,U1777,S078,2024-05-01,24,99.0,Smart TV,4K
S079608,U1777,M083,2024-03-05,103,89.5,Mobile,HD
S079609,U1777,S019,2024-04-10,25,63.4,Smart TV,4K
S079610,U1777,M171,2024-03-11,118,80.9,Desktop,HD
S079611,U1777,M119,2024-04-21,138,100.0,Mobile,HD
S079612,U1777,M157,2024-02-06,65,64.3,Tablet,HD
S079613,U1777,M165,2024-02-10,123,80.7,Tablet,HD
S079614,U1777,M162,2024-02-24,98,84.7,Mobile,SD
S079615,U1777,M081,2024-04-29,73,46.4,Mobile,HD
S079616,U1777,M031,2024-04-15,94,91.3,Mobile,HD
S079617,U1777,M119,2024-06-10,96,69.7,Smart TV,HD
S079618,U1777,M116,2024-07-28,136,100.0,Mobile,SD
S079619,U1777,M028,2024-01-07,77,44.4,Smart TV,4K
S079620,U1777,M085,2024-06-23,101,67.9,Smart TV,SD
S079621,U1777,M072,2024-03-30,125,100.0,Smart TV,4K
S079622,U1777,M187,2024-05-21,94,60.9,Smart TV,HD
S079623,U1777,S055,2024-01-28,43,74.3,Gaming Console,HD
S079624,U1777,S059,2024-05-06,26,97.1,Mobile,SD
S079625,U1777,M145,2024-03-10,138,83.2,Tablet,4K
S079626,U1777,M024,2024-04-12,132,83.4,Mobile,SD
S079627,U1777,S042,2024-07-26,42,82.6,Desktop,HD
S079628,U1777,M012,2024-03-29,82,79.2,Desktop,HD
S079629,U1777,S042,2024-01-31,29,58.4,Tablet,SD
S079630,U1777,S040,2024-02-09,28,84.6,Gaming Console,HD
S079631,U1777,S050,2024-02-14,32,82.2,Mobile,SD
S079632,U1777,S034,2024-03-26,26,97.2,Tablet,HD
S079633,U1777,M085,2024-08-26,137,91.6,Desktop,HD
S079634,U1777,M149,2024-05-12,92,77.7,Smart TV,4K
S079635,U1777,M188,2024-04-18,74,65.2,Smart TV,HD
S079636,U1777,M151,2024-03-06,21,14.7,Desktop,4K
S079637,U1777,S070,2024-07-28,49,89.4,Smart TV,4K
S079638,U1777,M085,2024-04-07,150,100.0,Smart TV,HD
S079639,U1777,M165,2024-08-26,93,61.2,Smart TV,4K
S079640,U1777,M055,2024-04-30,72,51.3,Tablet,HD
S079641,U1777,M190,2024-05-02,100,85.6,Gaming Console,SD
S079642,U1777,S016,2024-05-04,25,46.2,Desktop,4K
S079643,U1777,S042,2024-03-17,51,100.0,Smart TV,4K
S079644,U1777,M157,2024-08-20,62,60.9,Desktop,HD
S079645,U1777,S067,2024-03-09,36,60.9,Smart TV,4K
S079646,U1777,M066,2024-04-06,134,100.0,Mobile,HD
S079647,U1777,M131,2024-02-15,71,40.6,Tablet,HD
S079648,U1777,S074,2024-04-02,32,68.3,Smart TV,HD
S079649,U1777,M141,2024-07-20,147,100.0,Mobile,SD
S079650,U1777,M013,2024-04-06,171,96.2,Tablet,HD
S079651,U1777,M077,2024-01-08,87,86.5,Smart TV,4K
S079652,U1777,M046,2024-05-08,76,51.9,Mobile,HD
S079653,U1777,M075,2024-02-03,105,84.6,Mobile,HD
S079654,U1778,M068,2024-07-11,168,99.7,Mobile,HD
S079655,U1778,M126,2024-04-17,96,85.9,Mobile,HD
S079656,U1778,S052,2024-06-10,11,21.4,Mobile,SD
S079657,U1778,M005,2024-02-16,165,97.9,Smart TV,HD
S079658,U1778,S006,2024-07-25,27,90.7,Mobile,SD
S079659,U1778,S042,2024-04-29,29,58.8,Smart TV,HD
S079660,U1778,S045,2024-02-06,22,95.4,Smart TV,SD
S079661,U1778,S044,2024-03-30,40,88.6,Smart TV,HD
S079662,U1778,M015,2024-05-24,150,85.3,Gaming Console,SD
S079663,U1778,M045,2024-07-26,88,71.9,Tablet,HD
S079664,U1778,S069,2024-04-13,44,90.2,Desktop,4K
S079665,U1778,S028,2024-02-19,23,53.3,Mobile,SD
S079666,U1778,S087,2024-02-05,16,29.4,Mobile,HD
S079667,U1778,M103,2024-02-21,135,86.8,Smart TV,4K
S079668,U1778,M184,2024-06-06,19,23.2,Gaming Console,4K
S079669,U1778,M084,2024-02-16,86,61.5,Smart TV,HD
S079670,U1778,M064,2024-05-27,103,91.5,Desktop,4K
S079671,U1778,M188,2024-08-11,102,89.8,Mobile,SD
S079672,U1778,S042,2024-03-18,47,93.7,Desktop,HD
S079673,U1778,S023,2024-04-05,6,15.7,Mobile,HD
S079674,U1778,M075,2024-04-19,114,91.5,Smart TV,HD
S079675,U1778,M103,2024-01-27,156,100.0,Smart TV,HD
S079676,U1778,M088,2024-03-09,146,100.0,Mobile,HD
S079677,U1778,S050,2024-03-28,32,84.2,Tablet,HD
S079678,U1778,S034,2024-06-25,23,86.8,Smart TV,HD
S079679,U1778,M023,2024-07-02,88,60.1,Tablet,HD
S079680,U1779,S091,2024-02-04,17,60.7,Tablet,HD
S079681,U1779,M154,2024-02-26,52,64.6,Tablet,HD
S079682,U1779,S061,2024-04-11,8,16.7,Mobile,HD
S079683,U1779,M062,2024-01-23,40,29.7,Smart TV,4K
S079684,U1779,S022,2024-04-30,6,16.3,Mobile,4K
S079685,U1779,S008,2024-08-12,10,36.2,Mobile,HD
S079686,U1779,M091,2024-01-13,106,87.4,Smart TV,SD
S079687,U1779,M119,2024-05-30,130,94.8,Tablet,HD
S079688,U1779,S085,2024-04-25,22,86.8,Smart TV,4K
S079689,U1779,S017,2024-04-01,19,51.9,Gaming Console,HD
S079690,U1779,M054,2024-04-20,92,94.7,Tablet,4K
S079691,U1779,M064,2024-08-16,96,85.3,Tablet,SD
S079692,U1779,M027,2024-08-13,89,69.9,Smart TV,SD
S079693,U1779,M021,2024-07-09,98,66.8,Smart TV,4K
S079694,U1779,M077,2024-06-24,88,87.5,Desktop,SD
S079695,U1779,M152,2024-08-19,48,31.8,Smart TV,HD
S079696,U1779,M174,2024-05-20,40,50.0,Smart TV,HD
S079697,U1779,M080,2024-08-01,57,58.6,Smart TV,HD
S079698,U1779,M179,2024-02-09,115,66.3,Gaming Console,HD
S079699,U1779,M096,2024-08-15,56,66.5,Desktop,HD
S079700,U1779,M005,2024-02-15,99,59.1,Mobile,HD
S079701,U1779,M198,2024-06-28,59,61.4,Desktop,4K
S079702,U1779,M144,2024-01-12,29,26.6,Mobile,SD
S079703,U1779,S046,2024-06-03,8,40.9,Mobile,HD
S079704,U1779,S051,2024-07-02,19,86.3,Desktop,HD
S079705,U1779,S021,2024-08-31,17,38.5,Smart TV,HD
S079706,U1779,M056,2024-06-27,73,83.4,Smart TV,HD
S079707,U1779,M026,2024-02-05,92,56.6,Smart TV,4K
S079708,U1779,M024,2024-07-19,85,53.6,Smart TV,HD
S079709,U1779,M106,2024-06-27,20,21.9,Smart TV,HD
S079710,U1779,S018,2024-02-13,5,14.2,Gaming Console,4K
S079711,U1779,M005,2024-02-06,131,77.6,Smart TV,4K
S079712,U1779,M033,2024-02-25,99,83.5,Mobile,HD
S079713,U1779,M109,2024-01-02,104,72.9,Tablet,HD
S079714,U1779,M009,2024-07-12,69,76.8,Mobile,4K
S079715,U1779,M016,2024-06-02,20,21.9,Smart TV,4K
S079716,U1779,M090,2024-01-03,33,38.4,Mobile,SD
S079717,U1779,S051,2024-04-14,15,68.6,Smart TV,HD
S079718,U1779,M165,2024-04-08,112,73.4,Desktop,4K
S079719,U1779,M175,2024-06-30,106,77.3,Desktop,HD
S079720,U1779,M156,2024-04-27,105,60.1,Smart TV,4K
S079721,U1779,M120,2024-03-02,104,100.0,Smart TV,HD
S079722,U1779,M090,2024-08-23,59,69.2,Tablet,4K
S079723,U1779,M097,2024-08-11,106,81.3,Mobile,HD
S079724,U1779,M190,2024-07-30,71,60.2,Smart TV,4K
S079725,U1779,S067,2024-07-07,60,100.0,Mobile,HD
S079726,U1779,M193,2024-04-24,66,73.9,Mobile,SD
S079727,U1779,S043,2024-01-28,34,97.8,Mobile,SD
S079728,U1779,M088,2024-06-12,68,47.0,Mobile,HD
S079729,U1779,M095,2024-06-05,70,54.0,Smart TV,HD
S079730,U1779,S031,2024-08-15,42,71.9,Tablet,SD
S079731,U1779,M048,2024-07-16,57,55.0,Mobile,HD
S079732,U1779,M158,2024-01-28,93,54.6,Desktop,HD
S079733,U1779,M130,2024-07-24,69,51.1,Tablet,HD
S079734,U1779,M196,2024-06-22,62,61.8,Desktop,SD
S079735,U1779,S057,2024-07-13,23,100.0,Mobile,SD
S079736,U1779,M020,2024-02-20,21,20.2,Smart TV,SD
S079737,U1779,M033,2024-07-27,64,54.3,Desktop,SD
S079738,U1779,S011,2024-02-13,37,96.3,Tablet,4K
S079739,U1779,S043,2024-05-13,16,46.8,Smart TV,HD
S079740,U1779,M027,2024-01-12,76,59.5,Smart TV,HD
S079741,U1779,S083,2024-04-16,30,56.9,Smart TV,SD
S079742,U1779,M077,2024-01-18,56,55.9,Mobile,HD
S079743,U1779,M119,2024-07-26,132,96.0,Gaming Console,HD
S079744,U1780,S056,2024-05-30,49,83.2,Smart TV,4K
S079745,U1780,M147,2024-03-14,66,71.3,Mobile,SD
S079746,U1780,S064,2024-08-05,30,83.2,Smart TV,HD
S079747,U1780,M084,2024-05-20,93,66.0,Smart TV,4K
S079748,U1780,M171,2024-07-02,135,92.7,Smart TV,4K
S079749,U1780,M187,2024-05-13,113,72.6,Tablet,4K
S079750,U1780,M145,2024-03-21,162,97.6,Tablet,HD
S079751,U1780,S075,2024-08-14,34,91.8,Smart TV,SD
S079752,U1780,M007,2024-01-15,119,88.0,Mobile,SD
S079753,U1780,S095,2024-05-22,22,71.2,Desktop,SD
S079754,U1780,S034,2024-08-22,23,86.5,Mobile,4K
S079755,U1780,M116,2024-05-26,136,100.0,Smart TV,SD
S079756,U1780,M175,2024-07-15,135,98.3,Smart TV,4K
S079757,U1780,S002,2024-08-12,18,91.2,Smart TV,4K
S079758,U1780,M140,2024-01-28,108,100.0,Desktop,4K
S079759,U1780,M172,2024-08-31,141,100.0,Mobile,SD
S079760,U1780,M030,2024-08-19,131,90.8,Smart TV,HD
S079761,U1780,S056,2024-06-12,34,59.0,Smart TV,SD
S079762,U1780,S005,2024-06-17,26,90.3,Desktop,HD
S079763,U1780,S082,2024-06-23,46,100.0,Smart TV,HD
S079764,U1780,M164,2024-06-26,110,80.9,Tablet,HD
S079765,U1780,M013,2024-06-26,131,73.7,Smart TV,HD
S079766,U1780,M169,2024-02-05,121,77.7,Tablet,HD
S079767,U1780,M077,2024-06-21,94,93.7,Mobile,HD
S079768,U1780,S029,2024-05-01,33,79.0,Mobile,SD
S079769,U1780,M095,2024-01-12,123,94.4,Smart TV,HD
S079770,U1780,M079,2024-03-15,135,86.6,Mobile,SD
S079771,U1780,S003,2024-05-12,38,87.6,Smart TV,SD
S079772,U1780,M157,2024-01-04,91,89.3,Tablet,HD
S079773,U1780,M109,2024-08-11,143,100.0,Desktop,HD
S079774,U1780,M190,2024-06-08,118,100.0,Desktop,SD
S079775,U1780,M047,2024-01-10,74,61.9,Tablet,HD
S079776,U1780,M200,2024-08-22,105,86.6,Tablet,4K
S079777,U1780,M146,2024-07-17,80,99.2,Smart TV,HD
S079778,U1780,S085,2024-05-15,25,99.1,Smart TV,4K
S079779,U1780,S068,2024-07-18,13,55.9,Mobile,4K
S079780,U1780,M191,2024-03-03,138,100.0,Mobile,SD
S079781,U1780,M157,2024-03-27,92,90.5,Desktop,4K
S079782,U1780,S078,2024-07-19,20,80.8,Mobile,HD
S079783,U1781,M007,2024-03-06,22,16.8,Smart TV,4K
S079784,U1781,M160,2024-06-14,73,46.2,Smart TV,SD
S079785,U1781,M006,2024-07-01,73,47.0,Desktop,HD
S079786,U1781,M054,2024-02-25,98,100.0,Gaming Console,4K
S079787,U1781,M197,2024-07-26,62,39.9,Desktop,SD
S079788,U1781,M189,2024-08-27,54,60.9,Tablet,4K
S079789,U1781,M176,2024-02-17,126,77.6,Desktop,4K
S079790,U1781,S004,2024-06-04,11,20.6,Tablet,HD
S079791,U1781,S013,2024-05-05,29,57.5,Mobile,HD
S079792,U1781,M044,2024-08-19,41,30.7,Smart TV,HD
S079793,U1781,M158,2024-08-24,158,92.2,Mobile,HD
S079794,U1781,S039,2024-08-03,33,64.1,Smart TV,4K
S079795,U1781,M010,2024-05-21,118,68.2,Mobile,4K
S079796,U1781,S074,2024-08-27,42,90.9,Tablet,4K
S079797,U1781,M195,2024-04-30,60,60.2,Smart TV,SD
S079798,U1781,M046,2024-07-28,100,68.7,Smart TV,4K
S079799,U1781,M132,2024-07-31,60,57.2,Smart TV,HD
S079800,U1781,M153,2024-08-24,139,78.1,Smart TV,SD
S079801,U1781,M104,2024-06-06,63,58.0,Desktop,HD
S079802,U1781,M054,2024-04-19,79,81.3,Smart TV,4K
S079803,U1781,S049,2024-03-28,28,76.0,Desktop,4K
S079804,U1781,M044,2024-05-19,109,81.5,Desktop,4K
S079805,U1781,M080,2024-03-17,51,52.0,Smart TV,HD
S079806,U1781,M118,2024-04-28,117,95.6,Mobile,HD
S079807,U1781,M096,2024-07-31,36,42.7,Mobile,HD
S079808,U1781,M044,2024-06-30,93,69.8,Mobile,SD
S079809,U1781,M094,2024-08-28,62,35.9,Mobile,HD
S079810,U1781,S070,2024-07-14,47,86.5,Smart TV,4K
S079811,U1781,M034,2024-03-22,121,80.2,Mobile,HD
S079812,U1781,M124,2024-08-21,75,50.1,Smart TV,HD
S079813,U1781,M176,2024-07-27,163,100.0,Mobile,SD
S079814,U1781,S054,2024-08-10,11,21.2,Mobile,SD
S079815,U1781,S013,2024-08-30,37,72.0,Smart TV,HD
S079816,U1781,M153,2024-02-26,91,51.3,Mobile,SD
S079817,U1781,M061,2024-03-18,78,79.4,Gaming Console,4K
S079818,U1781,M122,2024-07-28,108,69.2,Mobile,SD
S079819,U1781,M149,2024-05-02,35,30.0,Tablet,4K
S079820,U1781,M097,2024-06-13,128,98.4,Smart TV,HD
S079821,U1782,S069,2024-01-08,45,93.7,Gaming Console,4K
S079822,U1782,M176,2024-07-26,161,99.2,Desktop,4K
S079823,U1782,M041,2024-05-10,112,96.0,Tablet,SD
S079824,U1782,S053,2024-01-26,20,48.0,Mobile,SD
S079825,U1782,M022,2024-06-26,133,90.5,Mobile,SD
S079826,U1782,S002,2024-01-12,19,96.7,Mobile,HD
S079827,U1782,M162,2024-03-24,116,100.0,Mobile,HD
S079828,U1782,S057,2024-02-18,23,100.0,Mobile,HD
S079829,U1782,M026,2024-02-03,150,92.3,Gaming Console,SD
S079830,U1782,M078,2024-08-16,55,35.9,Smart TV,4K
S079831,U1782,M144,2024-05-23,86,78.2,Desktop,HD
S079832,U1782,M031,2024-07-03,89,85.8,Tablet,HD
S079833,U1782,M054,2024-03-03,74,75.8,Tablet,HD
S079834,U1782,M135,2024-04-29,95,55.7,Mobile,4K
S079835,U1782,M104,2024-04-14,69,64.0,Desktop,HD
S079836,U1782,M184,2024-07-14,14,17.4,Mobile,HD
S079837,U1782,M118,2024-01-23,63,51.8,Mobile,HD
S079838,U1782,M099,2024-07-25,66,42.0,Mobile,SD
S079839,U1782,M083,2024-07-29,72,62.4,Smart TV,4K
S079840,U1782,S045,2024-06-01,24,100.0,Mobile,HD
S079841,U1782,S036,2024-05-12,27,79.8,Smart TV,SD
S079842,U1782,M031,2024-08-02,100,96.3,Smart TV,HD
S079843,U1782,M108,2024-02-18,78,68.4,Mobile,HD
S079844,U1782,M126,2024-03-27,85,76.3,Smart TV,HD
S079845,U1782,S017,2024-03-07,23,61.4,Mobile,4K
S079846,U1782,S086,2024-04-21,57,100.0,Mobile,HD
S079847,U1782,S066,2024-05-14,4,12.1,Tablet,HD
S079848,U1782,M160,2024-01-24,69,43.2,Gaming Console,HD
S079849,U1782,S077,2024-01-24,6,28.6,Mobile,HD
S079850,U1782,M063,2024-01-04,61,58.8,Tablet,4K
S079851,U1782,S078,2024-06-12,20,81.9,Desktop,HD
S079852,U1782,M042,2024-05-05,148,90.9,Desktop,HD
S079853,U1782,M158,2024-01-30,55,32.3,Desktop,4K
S079854,U1782,S059,2024-06-18,24,92.1,Tablet,HD
S079855,U1782,M041,2024-01-20,108,92.9,Mobile,4K
S079856,U1782,S040,2024-07-20,34,100.0,Tablet,HD
S079857,U1782,M183,2024-05-24,48,55.6,Smart TV,HD
S079858,U1782,M075,2024-04-13,125,100.0,Desktop,HD
S079859,U1782,M028,2024-06-23,129,73.9,Tablet,SD
S079860,U1782,S056,2024-07-19,46,78.3,Tablet,HD
S079861,U1782,S041,2024-01-10,16,48.5,Tablet,SD
S079862,U1782,S013,2024-04-28,52,100.0,Smart TV,HD
S079863,U1782,S051,2024-01-30,22,97.5,Smart TV,HD
S079864,U1783,M092,2024-08-31,133,92.1,Gaming Console,SD
S079865,U1783,M162,2024-03-29,82,70.8,Smart TV,HD
S079866,U1783,M142,2024-04-17,34,20.5,Smart TV,HD
S079867,U1783,M139,2024-02-02,120,93.6,Mobile,SD
S079868,U1783,M041,2024-03-17,101,86.5,Smart TV,SD
S079869,U1783,M082,2024-01-25,131,97.7,Mobile,SD
S079870,U1783,M083,2024-03-12,75,64.8,Smart TV,HD
S079871,U1783,S059,2024-04-06,26,96.8,Desktop,SD
S079872,U1783,M119,2024-01-01,80,58.0,Mobile,HD
S079873,U1783,M042,2024-04-25,109,67.4,Smart TV,SD
S079874,U1783,M014,2024-02-04,84,69.5,Tablet,HD
S079875,U1783,S062,2024-08-18,28,52.4,Smart TV,SD
S079876,U1783,M106,2024-02-25,60,64.5,Smart TV,HD
S079877,U1783,M139,2024-02-01,115,89.4,Desktop,SD
S079878,U1783,M124,2024-03-24,33,22.0,Mobile,HD
S079879,U1783,M191,2024-01-29,126,91.8,Smart TV,4K
S079880,U1783,S011,2024-03-07,32,83.2,Smart TV,SD
S079881,U1784,S043,2024-01-18,11,31.8,Mobile,SD
S079882,U1784,M059,2024-08-18,146,100.0,Mobile,SD
S079883,U1784,S091,2024-02-09,13,47.6,Mobile,SD
S079884,U1784,S091,2024-02-09,26,94.6,Smart TV,HD
S079885,U1784,M001,2024-01-15,36,20.1,Smart TV,4K
S079886,U1784,M061,2024-02-29,80,81.4,Smart TV,HD
S079887,U1784,M183,2024-06-02,19,22.5,Smart TV,SD
S079888,U1784,S003,2024-08-22,13,29.9,Smart TV,HD
S079889,U1784,S042,2024-06-02,51,100.0,Smart TV,HD
S079890,U1784,S030,2024-05-23,48,83.6,Mobile,HD
S079891,U1784,S100,2024-03-07,5,13.1,Desktop,HD
S079892,U1784,S008,2024-03-28,21,75.6,Desktop,HD
S079893,U1784,S067,2024-03-20,45,76.2,Smart TV,HD
S079894,U1784,M132,2024-06-25,97,91.6,Tablet,SD
S079895,U1784,M116,2024-03-14,106,78.6,Smart TV,HD
S079896,U1784,M068,2024-02-16,168,99.8,Mobile,HD
S079897,U1784,S066,2024-08-10,35,100.0,Smart TV,HD
S079898,U1784,M132,2024-06-03,67,64.1,Mobile,HD
S079899,U1784,M077,2024-05-11,101,100.0,Mobile,4K
S079900,U1784,S080,2024-03-25,29,87.8,Mobile,HD
S079901,U1784,S078,2024-05-26,25,100.0,Mobile,SD
S079902,U1784,S037,2024-02-10,25,66.5,Smart TV,4K
S079903,U1784,M117,2024-01-01,132,77.8,Smart TV,HD
S079904,U1784,M059,2024-08-03,21,14.8,Mobile,HD
S079905,U1784,M156,2024-04-08,75,43.0,Smart TV,HD
S079906,U1784,S083,2024-08-17,36,69.8,Mobile,HD
S079907,U1784,M123,2024-06-22,76,65.1,Smart TV,4K
S079908,U1784,S046,2024-01-16,10,51.3,Smart TV,4K
S079909,U1784,M015,2024-03-18,138,78.3,Mobile,HD
S079910,U1784,S034,2024-01-09,24,90.1,Desktop,HD
S079911,U1784,S074,2024-07-05,38,81.8,Desktop,4K
S079912,U1784,S042,2024-06-17,50,98.3,Desktop,4K
S079913,U1784,M031,2024-02-07,73,70.6,Smart TV,HD
S079914,U1784,M044,2024-02-06,99,74.4,Desktop,SD
S079915,U1784,M047,2024-03-04,117,98.3,Desktop,SD
S079916,U1784,S093,2024-04-21,47,100.0,Mobile,HD
S079917,U1784,M169,2024-05-17,22,14.2,Smart TV,HD
S079918,U1784,S090,2024-02-03,49,100.0,Mobile,HD
S079919,U1784,M052,2024-05-08,115,96.1,Smart TV,HD
S079920,U1784,S040,2024-01-11,33,98.4,Tablet,SD
S079921,U1784,S090,2024-01-05,27,55.5,Mobile,HD
S079922,U1784,S098,2024-07-19,50,89.2,Tablet,HD
S079923,U1784,M160,2024-05-09,54,34.3,Smart TV,SD
S079924,U1784,S018,2024-04-19,27,73.7,Tablet,SD
S079925,U1784,M103,2024-05-10,135,86.5,Mobile,4K
S079926,U1784,M028,2024-03-26,100,57.5,Mobile,HD
S079927,U1784,M171,2024-05-17,114,78.3,Desktop,HD
S079928,U1784,M060,2024-08-11,122,100.0,Smart TV,HD
S079929,U1784,S030,2024-04-26,49,84.7,Mobile,SD
S079930,U1784,M199,2024-06-19,103,59.4,Tablet,4K
S079931,U1784,S058,2024-06-19,30,53.1,Mobile,SD
S079932,U1784,S094,2024-05-01,25,57.0,Mobile,SD
S079933,U1784,S095,2024-03-22,12,39.6,Tablet,HD
S079934,U1784,S005,2024-03-30,29,100.0,Smart TV,HD
S079935,U1784,S088,2024-05-08,52,90.6,Desktop,HD
S079936,U1784,M061,2024-03-02,99,100.0,Gaming Console,SD
S079937,U1784,S040,2024-02-23,32,94.9,Smart TV,SD
S079938,U1784,M033,2024-02-07,39,33.6,Smart TV,HD
S079939,U1785,M172,2024-08-06,127,90.6,Mobile,SD
S079940,U1785,M176,2024-01-21,163,100.0,Desktop,HD
S079941,U1785,M009,2024-07-04,83,92.8,Mobile,4K
S079942,U1785,S071,2024-05-16,35,96.6,Mobile,HD
S079943,U1785,M023,2024-01-07,141,96.0,Mobile,HD
S079944,U1785,M181,2024-01-30,87,69.1,Smart TV,HD
S079945,U1785,M120,2024-04-02,83,80.0,Mobile,HD
S079946,U1785,S003,2024-05-28,26,59.1,Tablet,4K
S079947,U1785,M126,2024-01-17,101,91.1,Mobile,4K
S079948,U1785,M179,2024-06-16,175,100.0,Smart TV,4K
S079949,U1785,M154,2024-03-11,50,62.2,Smart TV,SD
