user_id,age,country,subscription_type,registration_date,total_watch_time_hours,registration_month,total_sessions,avg_session_duration,total_session_minutes,avg_completion_rate,high_engagement_rate,weekend_usage_rate,movie_preference_rate,content_variety
U2922,36,Argentina,Basic,2023-09-21,282.9,2023-09,38,75.79,2880,76.96,0.34,0.39,0.68,19
U2923,51,Mexico,Standard,2023-09-26,329.1,2023-09,120,80.43,9652,74.03,0.42,0.35,0.69,54
U2924,54,Mexico,Standard,2024-02-06,479.9,2024-02,78,77.15,6018,72.71,0.37,0.14,0.81,33
U2925,25,Mexico,Basic,2022-03-16,471.1,2022-03,94,94.72,8904,82.74,0.56,0.23,0.78,45
U2926,64,Mexico,Basic,2022-11-09,344.7,2022-11,17,34.53,587,47.1,0.12,0.41,0.71,8
U2927,52,Colombia,Standard,2023-03-27,261.0,2023-03,121,80.71,9766,78.55,0.5,0.21,0.68,56
U2928,51,Chile,Standard,2023-01-27,12.2,2023-01,20,83.75,1675,73.84,0.4,0.4,0.8,11
U2929,44,Argentina,Basic,2022-07-29,242.9,2022-07,56,66.25,3710,64.94,0.32,0.32,0.66,30
U2930,64,Chile,Standard,2024-01-25,393.5,2024-01,127,76.83,9757,73.88,0.37,0.34,0.72,55
U2931,45,Chile,Basic,2022-04-03,70.2,2022-04,57,73.89,4212,65.81,0.25,0.32,0.81,27
U2932,18,Peru,Basic,2023-07-11,382.2,2023-07,34,83.97,2855,77.64,0.53,0.29,0.85,16
U2933,38,Argentina,Basic,2024-02-29,436.8,2024-02,90,72.06,6485,75.9,0.4,0.14,0.59,43
U2934,32,Mexico,Standard,2022-07-08,319.7,2022-07,126,96.43,12150,87.66,0.62,0.35,0.76,58
U2935,49,Chile,Basic,2023-01-07,177.5,2023-01,89,80.44,7159,72.47,0.34,0.11,0.73,40
U2936,51,Colombia,Premium,2022-05-03,607.8,2022-05,138,97.17,13410,87.96,0.7,0.37,0.76,60
U2937,40,Argentina,Standard,2023-07-11,189.2,2023-07,134,100.64,13486,86.32,0.59,0.28,0.82,57
U2938,30,Argentina,Standard,2022-02-16,554.7,2022-02,20,115.05,2301,87.81,0.6,0.15,0.8,10
U2939,58,Peru,Basic,2022-08-30,247.2,2022-08,38,70.63,2684,67.71,0.32,0.39,0.68,19
U2940,59,Chile,Standard,2022-05-17,23.3,2022-05,83,74.27,6164,80.0,0.6,0.31,0.58,40
U2941,40,Mexico,Premium,2022-01-04,347.2,2022-01,75,87.21,6541,91.35,0.8,0.31,0.57,40
U2942,59,Mexico,Basic,2023-01-06,243.3,2023-01,67,77.24,5175,71.69,0.34,0.4,0.7,35
U2943,57,Colombia,Basic,2022-04-15,84.5,2022-04,98,73.28,7181,63.64,0.3,0.27,0.74,50
U2944,57,Chile,Basic,2023-11-04,81.3,2023-11,68,70.54,4797,67.4,0.25,0.26,0.71,31
U2945,52,Colombia,Basic,2022-11-12,376.5,2022-11,28,62.14,1740,62.1,0.14,0.32,0.68,18
U2946,65,Chile,Standard,2023-05-04,460.5,2023-05,38,79.24,3011,78.65,0.45,0.26,0.63,17
U2947,48,Argentina,Basic,2023-11-12,55.0,2023-11,67,69.24,4639,61.81,0.19,0.16,0.84,29
U2948,41,Mexico,Standard,2023-06-11,367.4,2023-06,33,82.15,2711,73.51,0.27,0.27,0.73,15
U2949,27,Colombia,Standard,2022-08-14,428.8,2022-08,144,88.06,12681,84.15,0.54,0.24,0.7,67
U2950,60,Chile,Basic,2023-02-10,272.7,2023-02,113,73.82,8342,66.25,0.28,0.27,0.75,52
U2951,37,Chile,Basic,2022-04-25,224.5,2022-04,125,81.66,10208,76.95,0.41,0.22,0.71,56
U2952,34,Mexico,Standard,2023-12-16,529.0,2023-12,44,90.18,3968,87.32,0.73,0.23,0.73,23
U2953,35,Colombia,Standard,2024-01-01,65.4,2024-01,100,98.7,9870,87.58,0.72,0.26,0.79,46
U2954,59,Mexico,Standard,2023-06-25,446.1,2023-06,138,78.78,10871,72.45,0.36,0.22,0.72,60
U2955,26,Colombia,Basic,2022-12-11,343.1,2022-12,129,87.99,11351,76.04,0.5,0.25,0.83,55
U2956,38,Mexico,Premium,2023-05-30,885.1,2023-05,160,107.06,17129,92.23,0.79,0.32,0.79,70
U2957,34,Chile,Basic,2022-09-19,462.1,2022-09,73,86.92,6345,79.45,0.6,0.22,0.79,32
U2958,43,Mexico,Basic,2024-02-26,173.4,2024-02,124,67.15,8327,64.62,0.3,0.32,0.73,56
U2959,31,Mexico,Premium,2022-04-28,113.9,2022-04,162,96.36,15610,90.27,0.77,0.23,0.72,78
U2960,31,Colombia,Basic,2023-07-04,36.3,2023-07,118,70.39,8306,69.56,0.37,0.21,0.69,52
U2961,48,Colombia,Standard,2022-10-20,51.5,2022-10,103,90.73,9345,76.36,0.38,0.18,0.81,50
U2962,41,Argentina,Standard,2023-09-26,69.1,2023-09,79,77.46,6119,73.21,0.46,0.24,0.68,40
U2963,32,Argentina,Basic,2022-11-05,452.8,2022-11,115,94.24,10838,79.17,0.51,0.28,0.81,48
U2964,38,Mexico,Basic,2022-04-17,89.8,2022-04,102,81.74,8337,70.76,0.35,0.29,0.82,46
U2965,62,Peru,Basic,2023-02-13,187.5,2023-02,97,72.2,7003,65.04,0.23,0.28,0.79,49
U2966,28,Mexico,Premium,2022-06-18,654.4,2022-06,80,100.9,8072,92.12,0.74,0.3,0.74,37
U2967,20,Peru,Basic,2022-06-01,84.6,2022-06,39,71.15,2775,66.77,0.33,0.38,0.74,19
U2968,56,Peru,Standard,2023-07-14,481.1,2023-07,128,85.71,10971,76.5,0.49,0.36,0.73,59
U2969,18,Colombia,Basic,2022-10-12,113.6,2022-10,63,79.95,5037,65.91,0.17,0.16,0.84,31
U2970,41,Chile,Basic,2023-11-21,292.2,2023-11,127,65.82,8359,64.94,0.18,0.24,0.65,55
U2971,29,Colombia,Basic,2022-02-21,277.5,2022-02,114,90.9,10363,83.77,0.56,0.27,0.75,51
U2972,49,Colombia,Basic,2024-01-06,467.2,2024-01,26,70.81,1841,62.83,0.31,0.35,0.58,13
U2973,19,Peru,Basic,2023-02-06,291.3,2023-02,116,68.02,7890,64.9,0.35,0.34,0.77,54
U2974,50,Chile,Basic,2022-05-06,224.4,2022-05,49,71.55,3506,62.06,0.27,0.24,0.76,20
U2975,57,Colombia,Standard,2023-12-28,136.3,2023-12,158,78.52,12406,73.15,0.4,0.24,0.73,64
U2976,28,Peru,Premium,2023-08-17,786.8,2023-08,143,94.33,13489,88.43,0.69,0.26,0.73,58
U2977,52,Mexico,Basic,2023-04-05,298.2,2023-04,45,61.29,2758,65.1,0.13,0.18,0.64,26
U2978,53,Argentina,Basic,2023-07-10,413.5,2023-07,69,83.78,5781,68.73,0.29,0.29,0.83,33
U2979,52,Peru,Basic,2023-02-26,292.5,2023-02,60,61.1,3666,60.0,0.22,0.3,0.67,32
U2980,34,Mexico,Basic,2023-09-02,493.3,2023-09,61,90.36,5512,81.67,0.54,0.28,0.8,29
U2981,19,Argentina,Basic,2023-05-06,540.0,2023-05,96,57.84,5553,63.18,0.23,0.26,0.68,46
U2982,47,Argentina,Premium,2022-04-04,55.1,2022-04,61,88.56,5402,91.14,0.87,0.38,0.61,28
U2983,22,Mexico,Basic,2022-07-06,220.5,2022-07,121,62.81,7600,61.11,0.16,0.12,0.76,54
U2984,54,Mexico,Basic,2024-02-01,132.6,2024-02,35,64.17,2246,65.12,0.14,0.4,0.74,18
U2985,52,Argentina,Basic,2022-10-12,328.4,2022-10,70,62.29,4360,66.34,0.2,0.21,0.7,35
U2986,19,Colombia,Basic,2022-06-12,395.5,2022-06,20,66.1,1322,62.46,0.15,0.2,0.55,12
U2987,37,Chile,Basic,2022-01-30,374.9,2022-01,88,72.77,6404,66.57,0.24,0.12,0.73,38
U2988,54,Peru,Premium,2022-09-26,844.7,2022-09,27,60.41,1631,82.46,0.48,0.15,0.44,16
U2989,41,Mexico,Basic,2023-11-30,102.3,2023-11,95,71.91,6831,67.92,0.33,0.15,0.69,44
U2990,25,Colombia,Basic,2023-11-11,22.6,2023-11,52,90.37,4699,74.9,0.31,0.31,0.81,24
U2991,30,Argentina,Standard,2022-08-23,480.8,2022-08,47,96.55,4538,84.77,0.6,0.28,0.74,26
U2992,40,Mexico,Basic,2023-10-01,248.5,2023-10,121,82.06,9929,74.75,0.4,0.29,0.66,54
U2993,36,Argentina,Basic,2023-07-31,432.9,2023-07,52,96.0,4992,82.04,0.67,0.42,0.85,26
U2994,37,Mexico,Standard,2023-01-11,571.1,2023-01,86,86.35,7426,85.64,0.59,0.19,0.71,42
U2995,19,Mexico,Premium,2023-02-27,292.7,2023-02,178,93.93,16720,89.34,0.72,0.32,0.75,75
U2996,58,Chile,Premium,2022-12-23,618.7,2022-12,207,95.69,19807,85.7,0.63,0.23,0.76,84
U2997,29,Chile,Premium,2024-01-22,987.7,2024-01,80,100.58,8046,89.21,0.79,0.16,0.8,36
U2998,42,Chile,Premium,2022-08-23,372.6,2022-08,125,90.46,11307,88.12,0.69,0.35,0.67,58
U2999,21,Chile,Standard,2023-02-16,191.0,2023-02,31,79.42,2462,74.26,0.29,0.19,0.61,15
U3000,22,Argentina,Basic,2023-03-02,150.5,2023-03,15,47.07,706,61.89,0.33,0.27,0.4,11
U3001,54,Mexico,Basic,2022-12-31,71.0,2022-12,44,60.09,2644,58.5,0.2,0.25,0.7,24
U3002,20,Colombia,Basic,2023-11-22,501.1,2023-11,122,69.52,8481,62.84,0.17,0.26,0.78,51
U3003,59,Chile,Premium,2023-08-17,851.6,2023-08,49,79.35,3888,85.43,0.53,0.41,0.67,20
U3004,29,Mexico,Standard,2022-03-25,262.4,2022-03,119,92.13,10964,87.73,0.67,0.24,0.71,53
U3005,44,Mexico,Basic,2024-01-11,250.1,2024-01,18,51.33,924,52.16,0.0,0.22,0.56,10
U3006,63,Mexico,Basic,2024-02-14,385.5,2024-02,18,74.83,1347,71.72,0.33,0.11,0.67,9
U3007,63,Mexico,Basic,2022-02-15,395.7,2022-02,63,67.21,4234,68.15,0.19,0.29,0.68,34
U3008,18,Mexico,Premium,2023-03-16,816.5,2023-03,30,93.23,2797,90.62,0.73,0.27,0.73,15
U3009,56,Mexico,Standard,2022-07-13,353.1,2022-07,111,82.62,9171,75.67,0.45,0.32,0.76,51
U3010,45,Colombia,Standard,2023-08-01,351.5,2023-08,77,86.09,6629,77.43,0.43,0.3,0.77,36
U3011,34,Chile,Basic,2022-08-29,143.0,2022-08,58,86.97,5044,75.96,0.47,0.31,0.76,25
U3012,52,Mexico,Standard,2022-01-17,356.2,2022-01,116,70.4,8166,73.92,0.41,0.28,0.66,51
U3013,44,Mexico,Premium,2022-03-04,26.1,2022-03,132,90.42,11936,85.72,0.61,0.3,0.7,63
U3014,42,Mexico,Standard,2022-01-12,275.7,2022-01,40,72.12,2885,66.95,0.35,0.4,0.7,21
U3015,31,Mexico,Basic,2022-02-14,102.3,2022-02,55,68.27,3755,70.96,0.38,0.24,0.65,30
U3016,63,Mexico,Standard,2022-04-04,515.4,2022-04,33,94.24,3110,76.36,0.52,0.24,0.73,16
U3017,21,Colombia,Standard,2022-05-26,483.8,2022-05,101,91.17,9208,78.81,0.48,0.17,0.75,44
U3018,36,Mexico,Standard,2023-07-01,533.7,2023-07,20,96.05,1921,80.65,0.55,0.05,0.9,11
U3019,50,Colombia,Standard,2022-06-27,132.0,2022-06,56,66.88,3745,74.66,0.43,0.39,0.61,33
U3020,46,Colombia,Basic,2023-06-06,157.1,2023-06,98,60.6,5939,58.13,0.21,0.3,0.78,46
U3021,19,Argentina,Standard,2023-08-27,640.2,2023-08,82,83.37,6836,75.18,0.4,0.32,0.72,37
U3022,37,Mexico,Standard,2022-03-04,62.8,2022-03,67,91.28,6116,87.37,0.66,0.27,0.69,32
U3023,58,Argentina,Premium,2022-08-24,715.1,2022-08,74,81.15,6005,86.95,0.59,0.28,0.72,34
U3024,22,Argentina,Premium,2023-05-02,59.1,2023-05,89,98.63,8778,85.79,0.66,0.22,0.76,41
U3025,27,Chile,Basic,2024-01-24,428.5,2024-01,68,75.53,5136,76.86,0.49,0.21,0.65,36
U3026,29,Chile,Basic,2023-05-11,181.9,2023-05,95,75.39,7162,76.09,0.46,0.32,0.71,47
U3027,42,Argentina,Standard,2022-09-03,42.3,2022-09,31,73.97,2293,82.03,0.55,0.29,0.58,17
U3028,20,Chile,Basic,2023-10-16,168.2,2023-10,116,71.04,8241,65.44,0.28,0.3,0.71,56
U3029,27,Argentina,Basic,2022-07-28,387.5,2022-07,65,70.86,4606,65.75,0.23,0.22,0.75,33
U3030,60,Mexico,Basic,2023-08-03,341.3,2023-08,110,66.65,7331,62.06,0.26,0.28,0.78,49
U3031,50,Colombia,Basic,2023-06-09,373.0,2023-06,86,68.42,5884,60.31,0.15,0.28,0.76,43
U3032,28,Chile,Standard,2023-12-22,611.1,2023-12,39,63.23,2466,81.86,0.49,0.26,0.41,20
U3033,38,Argentina,Basic,2022-05-16,43.4,2022-05,72,88.0,6336,81.7,0.61,0.25,0.71,34
U3034,44,Argentina,Standard,2023-05-16,376.2,2023-05,38,100.39,3815,84.43,0.61,0.39,0.76,19
U3035,39,Chile,Basic,2022-11-30,184.7,2022-11,103,83.78,8629,72.4,0.36,0.15,0.82,45
U3036,61,Peru,Standard,2023-02-08,188.4,2023-02,28,80.07,2242,66.08,0.32,0.61,0.79,13
U3037,62,Colombia,Standard,2024-02-23,365.0,2024-02,60,87.35,5241,81.14,0.6,0.45,0.72,29
U3038,49,Peru,Standard,2023-01-25,218.8,2023-01,37,81.78,3026,76.71,0.46,0.24,0.78,16
U3039,35,Argentina,Premium,2022-02-10,777.0,2022-02,72,89.65,6455,88.79,0.72,0.26,0.68,33
U3040,50,Mexico,Basic,2022-04-27,351.5,2022-04,84,65.61,5511,62.66,0.25,0.31,0.74,47
U3041,23,Chile,Standard,2023-12-03,451.9,2023-12,32,65.31,2090,64.04,0.16,0.16,0.62,14
U3042,23,Peru,Standard,2023-04-10,421.1,2023-04,90,83.96,7556,77.41,0.53,0.32,0.71,44
U3043,52,Mexico,Standard,2023-12-19,52.5,2023-12,62,68.84,4268,64.42,0.23,0.15,0.81,31
U3044,42,Argentina,Standard,2023-10-27,82.4,2023-10,101,81.29,8210,73.51,0.52,0.14,0.8,44
U3045,54,Argentina,Basic,2023-05-17,274.6,2023-05,47,90.66,4261,72.28,0.34,0.4,0.74,24
U3046,24,Colombia,Premium,2023-12-15,200.7,2023-12,155,89.34,13848,83.53,0.57,0.25,0.74,68
U3047,42,Argentina,Standard,2023-04-13,408.6,2023-04,101,77.61,7839,78.85,0.45,0.36,0.65,47
U3048,38,Argentina,Standard,2022-03-15,209.1,2022-03,24,73.29,1759,83.69,0.62,0.25,0.58,12
U3049,23,Colombia,Premium,2022-10-09,915.5,2022-10,150,94.99,14248,87.8,0.68,0.31,0.78,69
U3050,62,Chile,Basic,2023-12-06,247.5,2023-12,35,63.26,2214,70.24,0.31,0.37,0.54,19
U3051,18,Argentina,Premium,2023-10-23,242.3,2023-10,181,90.39,16360,85.04,0.6,0.34,0.75,73
U3052,23,Chile,Basic,2023-05-12,307.5,2023-05,88,79.98,7038,67.17,0.3,0.34,0.76,42
U3053,45,Colombia,Premium,2022-01-09,197.2,2022-01,72,81.39,5860,88.97,0.71,0.36,0.67,33
U3054,61,Peru,Standard,2023-04-11,336.5,2023-04,136,81.34,11062,71.63,0.35,0.32,0.83,51
U3055,42,Colombia,Standard,2023-07-16,575.4,2023-07,91,75.67,6886,76.58,0.48,0.3,0.69,45
U3056,23,Chile,Standard,2023-12-21,325.2,2023-12,157,76.8,12057,75.52,0.4,0.26,0.73,70
U3057,52,Colombia,Standard,2023-11-21,519.2,2023-11,112,83.06,9303,72.49,0.27,0.2,0.79,55
U3058,44,Mexico,Standard,2024-01-22,235.3,2024-01,121,81.58,9871,81.72,0.52,0.31,0.67,57
U3059,26,Colombia,Basic,2024-01-04,165.6,2024-01,56,88.23,4941,75.68,0.52,0.34,0.79,26
U3060,35,Chile,Standard,2023-08-15,149.3,2023-08,135,93.93,12680,86.61,0.53,0.22,0.73,70
U3061,23,Colombia,Basic,2022-10-24,148.9,2022-10,15,50.67,760,65.27,0.33,0.07,0.53,8
U3062,18,Chile,Premium,2023-10-25,264.4,2023-10,200,99.95,19990,88.81,0.68,0.26,0.72,88
U3063,19,Colombia,Premium,2023-10-15,750.8,2023-10,172,89.97,15474,86.02,0.66,0.35,0.72,77
U3064,41,Colombia,Basic,2022-01-10,256.1,2022-01,67,68.46,4587,61.73,0.24,0.18,0.81,33
U3065,34,Mexico,Standard,2023-01-23,445.3,2023-01,41,97.32,3990,85.83,0.71,0.41,0.73,22
U3066,61,Colombia,Premium,2023-09-29,747.5,2023-09,51,99.08,5053,90.77,0.73,0.29,0.86,22
U3067,61,Chile,Basic,2022-10-18,313.2,2022-10,52,74.4,3869,66.43,0.31,0.27,0.79,26
U3068,50,Colombia,Basic,2022-01-18,245.3,2022-01,60,56.87,3412,67.36,0.23,0.28,0.58,30
U3069,27,Argentina,Premium,2023-04-09,989.6,2023-04,64,89.06,5700,88.03,0.69,0.23,0.66,36
U3070,23,Colombia,Standard,2022-11-03,116.8,2022-11,84,83.52,7016,78.16,0.55,0.27,0.75,37
U3071,65,Mexico,Premium,2022-09-12,470.1,2022-09,65,87.14,5664,81.64,0.51,0.31,0.72,31
U3072,39,Colombia,Standard,2023-12-23,38.7,2023-12,33,101.15,3338,87.97,0.64,0.15,0.82,18
U3073,43,Argentina,Standard,2024-01-17,334.3,2024-01,105,73.96,7766,76.74,0.43,0.26,0.71,53
U3074,41,Peru,Premium,2022-07-23,131.2,2022-07,118,99.17,11702,86.42,0.56,0.39,0.82,50
U3075,24,Mexico,Standard,2022-09-15,610.5,2022-09,19,83.05,1578,84.3,0.58,0.16,0.74,11
U3076,23,Mexico,Premium,2023-04-10,686.3,2023-04,95,82.36,7824,87.36,0.67,0.27,0.68,44
U3077,46,Argentina,Premium,2023-08-06,528.8,2023-08,182,84.85,15442,85.45,0.67,0.3,0.67,79
U3078,18,Argentina,Standard,2022-07-04,222.6,2022-07,147,83.46,12269,75.87,0.45,0.27,0.76,63
U3079,41,Mexico,Basic,2023-07-14,270.4,2023-07,94,65.79,6184,63.94,0.17,0.18,0.7,47
U3080,60,Mexico,Premium,2022-02-02,503.7,2022-02,67,106.43,7131,86.26,0.69,0.3,0.79,30
U3081,24,Peru,Premium,2022-07-08,850.2,2022-07,57,98.02,5587,88.93,0.74,0.44,0.81,28
U3082,57,Chile,Basic,2023-03-15,172.3,2023-03,75,65.41,4906,64.16,0.23,0.37,0.68,37
U3083,46,Argentina,Standard,2023-06-03,534.5,2023-06,22,76.14,1675,74.2,0.45,0.32,0.77,11
U3084,44,Chile,Standard,2022-12-22,438.7,2022-12,111,85.25,9463,74.09,0.38,0.23,0.77,48
U3085,36,Mexico,Standard,2023-07-17,67.7,2023-07,107,100.36,10739,88.27,0.71,0.22,0.84,43
U3086,53,Mexico,Standard,2023-07-19,489.2,2023-07,53,81.28,4308,78.18,0.55,0.3,0.72,26
U3087,44,Colombia,Premium,2022-08-14,140.3,2022-08,64,84.7,5421,82.06,0.47,0.14,0.69,34
U3088,65,Argentina,Standard,2023-01-30,322.3,2023-01,91,76.49,6961,73.11,0.38,0.21,0.78,44
U3089,35,Chile,Standard,2022-09-18,47.3,2022-09,127,99.88,12685,85.39,0.61,0.24,0.78,54
U3090,64,Chile,Premium,2022-09-07,681.0,2022-09,192,88.94,17077,87.23,0.7,0.26,0.76,79
U3091,37,Mexico,Premium,2023-01-25,146.0,2023-01,84,95.04,7983,87.64,0.79,0.23,0.7,40
U3092,34,Argentina,Premium,2023-09-25,334.8,2023-09,56,86.39,4838,86.56,0.64,0.41,0.7,28
U3093,60,Argentina,Premium,2023-07-27,882.2,2023-07,160,101.52,16244,88.12,0.73,0.29,0.76,73
U3094,60,Colombia,Premium,2022-09-14,281.6,2022-09,72,89.69,6458,86.57,0.71,0.31,0.67,34
U3095,45,Argentina,Standard,2023-05-31,81.3,2023-05,108,81.22,8772,71.89,0.33,0.2,0.8,51
U3096,45,Mexico,Premium,2023-04-26,386.8,2023-04,61,96.82,5906,90.06,0.77,0.18,0.79,26
U3097,46,Chile,Standard,2023-09-29,23.5,2023-09,78,88.79,6926,77.86,0.49,0.27,0.69,40
U3098,30,Argentina,Standard,2022-08-22,318.4,2022-08,53,102.77,5447,90.1,0.72,0.36,0.77,24
U3099,40,Chile,Premium,2022-08-25,185.3,2022-08,131,91.28,11958,91.62,0.85,0.24,0.62,65
U3100,21,Mexico,Basic,2023-04-26,351.6,2023-04,116,59.43,6894,60.28,0.12,0.26,0.72,53
U3101,24,Mexico,Premium,2024-01-10,1007.0,2024-01,127,89.42,11356,86.63,0.6,0.31,0.73,58
U3102,28,Peru,Premium,2022-03-31,423.0,2022-03,153,83.16,12724,88.64,0.76,0.24,0.68,67
U3103,56,Colombia,Standard,2022-07-14,275.2,2022-07,55,85.55,4705,73.47,0.42,0.18,0.73,27
U3104,49,Chile,Basic,2023-06-16,345.9,2023-06,47,64.55,3034,60.96,0.3,0.4,0.77,22
U3105,20,Mexico,Standard,2023-06-08,259.0,2023-06,108,71.26,7696,75.33,0.5,0.28,0.67,49
U3106,33,Argentina,Standard,2022-10-06,73.3,2022-10,47,87.79,4126,83.71,0.64,0.21,0.72,26
U3107,18,Colombia,Basic,2023-09-18,327.1,2023-09,31,79.65,2469,60.8,0.1,0.16,0.87,18
U3108,45,Argentina,Basic,2022-03-01,112.0,2022-03,22,51.05,1123,66.73,0.36,0.36,0.45,13
U3109,42,Peru,Premium,2022-03-21,910.3,2022-03,94,97.96,9208,84.95,0.66,0.14,0.8,41
U3110,58,Chile,Basic,2022-06-09,352.6,2022-06,105,77.95,8185,67.28,0.24,0.29,0.81,47
U3111,64,Argentina,Standard,2023-05-09,103.2,2023-05,19,84.37,1603,76.66,0.53,0.42,0.79,10
U3112,48,Colombia,Premium,2023-03-19,494.9,2023-03,49,106.96,5241,88.05,0.55,0.24,0.88,22
U3113,23,Argentina,Basic,2023-08-01,35.6,2023-08,69,67.88,4684,62.3,0.28,0.42,0.74,32
U3114,41,Mexico,Standard,2023-02-02,431.7,2023-02,43,77.91,3350,75.33,0.4,0.37,0.65,22
U3115,55,Chile,Standard,2023-03-24,525.8,2023-03,139,76.83,10679,70.43,0.34,0.25,0.72,62
U3116,23,Argentina,Premium,2022-01-18,508.2,2022-01,77,102.77,7913,89.08,0.69,0.31,0.81,34
U3117,56,Colombia,Basic,2023-05-06,413.9,2023-05,75,79.48,5961,65.03,0.27,0.36,0.83,34
U3118,60,Mexico,Standard,2022-06-11,371.7,2022-06,19,85.32,1621,83.68,0.68,0.21,0.68,12
U3119,47,Argentina,Basic,2023-06-14,329.4,2023-06,31,67.0,2077,57.1,0.23,0.29,0.77,16
U3120,29,Mexico,Standard,2023-04-07,344.8,2023-04,82,82.07,6730,88.24,0.62,0.45,0.61,36
U3121,48,Chile,Standard,2022-07-14,464.1,2022-07,73,57.32,4184,70.29,0.37,0.23,0.53,35
U3122,25,Colombia,Basic,2023-10-12,465.5,2023-10,74,77.36,5725,76.68,0.41,0.27,0.65,33
U3123,20,Mexico,Basic,2024-02-18,122.4,2024-02,110,74.56,8202,68.69,0.25,0.35,0.74,48
U3124,21,Argentina,Basic,2022-06-10,332.9,2022-06,76,56.78,4315,62.84,0.22,0.24,0.57,40
U3125,55,Chile,Standard,2022-01-20,385.4,2022-01,24,65.17,1564,74.99,0.46,0.29,0.58,12
U3126,61,Peru,Basic,2022-12-06,372.3,2022-12,50,62.0,3100,62.11,0.32,0.22,0.7,27
U3127,52,Argentina,Basic,2023-01-08,413.2,2023-01,112,55.91,6262,59.88,0.16,0.21,0.6,52
U3128,51,Peru,Standard,2022-02-12,458.9,2022-02,51,75.39,3845,68.47,0.25,0.22,0.84,27
U3129,65,Argentina,Basic,2022-11-16,444.1,2022-11,14,56.07,785,61.42,0.29,0.21,0.43,8
U3130,19,Colombia,Standard,2023-07-02,625.8,2023-07,54,81.06,4377,69.93,0.35,0.19,0.78,28
U3131,62,Colombia,Premium,2023-01-09,24.2,2023-01,140,86.56,12118,86.37,0.66,0.29,0.67,67
U3132,35,Argentina,Basic,2023-12-31,99.9,2023-12,89,79.46,7072,78.77,0.46,0.26,0.74,46
U3133,43,Mexico,Basic,2023-11-16,51.3,2023-11,26,83.5,2171,76.63,0.46,0.42,0.69,16
U3134,35,Mexico,Basic,2023-02-16,384.6,2023-02,71,75.17,5337,75.2,0.32,0.31,0.68,34
U3135,24,Argentina,Standard,2022-03-20,535.3,2022-03,55,94.64,5205,72.41,0.44,0.35,0.93,23
U3136,56,Mexico,Standard,2023-02-11,350.4,2023-02,155,90.61,14044,78.25,0.48,0.3,0.74,69
U3137,40,Peru,Basic,2022-07-24,99.7,2022-07,107,82.43,8820,74.01,0.43,0.25,0.75,48
U3138,20,Colombia,Basic,2023-10-31,111.1,2023-10,101,69.41,7010,70.34,0.41,0.27,0.66,48
U3139,35,Mexico,Basic,2024-02-26,183.8,2024-02,60,66.45,3987,73.88,0.38,0.25,0.65,28
U3140,39,Colombia,Standard,2023-12-10,338.2,2023-12,27,111.78,3018,84.73,0.48,0.44,0.85,14
U3141,24,Mexico,Standard,2023-12-24,194.7,2023-12,138,86.68,11962,77.47,0.41,0.31,0.8,55
U3142,22,Mexico,Basic,2023-09-21,261.3,2023-09,38,66.13,2513,71.27,0.39,0.24,0.71,18
U3143,51,Mexico,Basic,2022-09-30,245.0,2022-09,117,68.83,8053,70.04,0.36,0.28,0.74,50
U3144,40,Colombia,Standard,2023-02-13,167.5,2023-02,121,90.02,10893,84.62,0.58,0.36,0.69,61
U3145,19,Mexico,Premium,2023-01-02,501.4,2023-01,64,87.06,5572,90.16,0.78,0.23,0.59,35
U3146,49,Colombia,Standard,2023-03-24,263.0,2023-03,36,91.03,3277,83.62,0.56,0.5,0.64,20
U3147,53,Colombia,Standard,2022-04-09,56.2,2022-04,88,85.3,7506,74.51,0.42,0.23,0.81,41
U3148,45,Mexico,Basic,2022-01-05,396.4,2022-01,38,66.45,2525,64.84,0.24,0.11,0.74,22
U3149,61,Argentina,Basic,2024-02-06,270.1,2024-02,45,68.93,3102,65.8,0.2,0.07,0.71,22
U3150,55,Mexico,Standard,2023-05-01,201.0,2023-05,47,82.68,3886,83.8,0.53,0.4,0.72,24
U3151,45,Argentina,Premium,2023-05-07,400.6,2023-05,58,91.21,5290,84.96,0.52,0.31,0.78,30
U3152,25,Chile,Basic,2022-12-07,100.5,2022-12,76,79.09,6011,73.42,0.25,0.26,0.74,38
U3153,44,Mexico,Standard,2023-02-25,126.7,2023-02,58,73.81,4281,76.41,0.55,0.26,0.64,28
U3154,25,Peru,Premium,2022-01-22,941.1,2022-01,41,94.78,3886,91.32,0.78,0.22,0.66,21
U3155,40,Chile,Basic,2023-03-30,78.9,2023-03,108,87.32,9431,79.67,0.51,0.31,0.77,54
U3156,22,Mexico,Standard,2022-10-16,538.4,2022-10,144,73.4,10570,73.36,0.39,0.3,0.63,65
U3157,63,Mexico,Standard,2022-12-23,186.5,2022-12,154,81.29,12519,78.64,0.49,0.22,0.71,66
U3158,50,Chile,Basic,2022-10-03,319.5,2022-10,116,73.41,8515,70.17,0.35,0.34,0.72,54
U3159,20,Peru,Standard,2023-11-30,80.7,2023-11,159,88.99,14150,80.08,0.53,0.21,0.79,68
U3160,51,Colombia,Standard,2024-01-10,370.4,2024-01,15,79.2,1188,77.63,0.4,0.2,0.73,9
U3161,60,Chile,Standard,2022-07-19,344.8,2022-07,24,101.5,2436,83.42,0.54,0.42,0.96,12
